creator_name,terminator_name,total_steps,initial_time,initial_position_x,initial_position_y,initial_position_z,initial_momentum_x,initial_momentum_y,initial_momentum_z,initial_magnetic_field_x,initial_magnetic_field_y,initial_magnetic_field_z,initial_electric_field_x,initial_electric_field_y,initial_electric_field_z,initial_electric_potential,initial_kinetic_energy,initial_orbital_magnetic_moment,initial_polar_angle_to_z,initial_polar_angle_to_b,final_time,final_position_x,final_position_y,final_position_z,final_momentum_x,final_momentum_y,final_momentum_z,final_magnetic_field_x,final_magnetic_field_y,final_magnetic_field_z,final_electric_field_x,final_electric_field_y,final_electric_field_z,final_electric_potential,final_kinetic_energy,final_orbital_magnetic_moment,final_polar_angle_to_z,final_polar_angle_to_b
generator_uniform,term_max_z,355,0.0,0.0,0.0,0.0,-1.22772691083e-22,-3.36762150753e-22,3.08637586025e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.0521727705e-14,49.2699364479,49.2699364479,1.775e-09,0.00157730408348,0.00140856742399,0.300696085464,-3.48450057846e-22,-8.40501924304e-23,3.08637586025e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99624,7.05217265003e-14,49.2699362059,49.2699362059
generator_uniform,term_max_z,535,0.0,0.0,0.0,0.0,3.52807182637e-22,2.39578195611e-22,2.04617739774e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.98259859744e-14,64.3682173981,64.3682173981,2.675e-09,-0.00207368355749,0.004800229215,0.300433027214,-4.16274276052e-22,-9.26625170339e-23,2.04617739774e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991492,9.98259832481e-14,64.368217093,64.368217093
generator_uniform,term_max_z,512,0.0,0.0,0.0,0.0,7.94696702386e-23,4.14418287364e-22,2.13731359359e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.77332675596e-14,63.1373542815,63.1373542815,2.56e-09,-0.00176962169993,-0.00200779782066,0.300323154946,4.01154324763e-22,1.30893651903e-22,2.13731359359e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991427,9.77332648123e-14,63.1373539569,63.1373539569
generator_uniform,term_max_z,437,0.0,0.0,0.0,0.0,-3.95776449107e-22,6.71978857884e-23,2.50168914618e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.84552557502e-14,58.0697508471,58.0697508471,2.185e-09,0.000429286384874,-0.00482772235689,0.300030489013,3.77709896249e-22,1.35977142838e-22,2.50168914618e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992424,8.84552533226e-14,58.0697504942,58.0697504942
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-4.69598910985e-22,1.09375591509e-23,5.56441548078e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21107421374e-13,83.2441794818,83.2441794818,3.5e-11,-0.000322859401519,-0.00585173190759,0.00106897659636,4.67951841234e-22,-4.07902164095e-23,5.56441548078e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000121,1.21107421413e-13,83.2441794829,83.2441794829
generator_uniform,term_max_z,496,0.0,0.0,0.0,0.0,-1.31135670704e-22,-3.97329447554e-22,2.20616829227e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.60917230685e-14,62.1984938557,62.1984938557,2.48e-09,0.00388041040975,0.00138575387417,0.300310781189,-3.53157904059e-22,2.24380800973e-22,2.20616829227e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99147,9.60917203351e-14,62.1984935195,62.1984935195
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.7059337061e-22,-3.90673383739e-23,2.74711116055e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22392695082e-13,86.6705505434,86.6705505434,3.5e-11,0.000674043190144,0.00585296368416,0.000527745914796,-4.6715473396e-22,6.89262795716e-23,2.74711116055e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000149,1.2239269513e-13,86.6705505441,86.6705505441
generator_uniform,term_max_z,484,0.0,0.0,0.0,0.0,-2.49674978237e-22,3.32049600302e-22,2.26151514575e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.47344838818e-14,61.4379076294,61.4379076294,2.42e-09,0.000484627451487,-0.00198824995085,0.300396916886,6.8877762466e-23,4.09695473159e-22,2.26151514575e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991556,9.4734481176e-14,61.4379072858,61.4379072858
generator_uniform,term_max_z,1058,0.0,0.0,0.0,0.0,-4.81575732983e-23,4.59059426309e-22,1.03365035742e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.16942452691e-13,77.3775374667,77.3775374667,5.29e-09,-0.000165154036916,0.000704151246603,0.300130362179,-1.60975033386e-22,4.32598834131e-22,1.03365035742e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.006708,1.1694245484e-13,77.377537579,77.377537579
generator_uniform,term_max_z,393,0.0,0.0,0.0,0.0,-2.74412594892e-22,2.66435676479e-22,2.78296240411e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.0296463745e-14,53.9599266721,53.9599266721,1.965e-09,-0.00329778788292,-0.00345237158596,0.300158397412,2.78718277894e-22,-2.61928158215e-22,2.78296240411e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.994111,8.0296461858e-14,53.9599263518,53.9599263518
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.66871440249e-22,-2.65156666895e-24,7.59148657196e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.19643658685e-13,80.7644903971,80.7644903971,3.5e-11,0.000218446962878,0.00582100944658,0.00145839603551,-4.65757031374e-22,3.23474930284e-23,7.59148657196e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000092,1.19643658715e-13,80.7644903982,80.7644903982
generator_uniform,term_max_z,820,0.0,0.0,0.0,0.0,-3.35489381729e-22,-3.05599667876e-22,1.33396990611e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.13039648954e-13,73.6193829349,73.6193829349,4.1e-09,0.00194534375692,-0.00492617072064,0.300199864393,4.53770129409e-22,6.07874313586e-24,1.33396990611e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.998636,1.13039648517e-13,73.619382905,73.619382905
generator_uniform,term_max_z,362,0.0,0.0,0.0,0.0,1.35707698114e-22,3.37215570942e-22,3.02668331264e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.25246300518e-14,50.2173958728,50.2173958728,1.81e-09,-0.0024213680012,0.00309359456166,0.300694968207,-3.59940761889e-22,-5.07303272594e-23,3.02668331264e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99582,7.25246287125e-14,50.2173956127,50.2173956127
generator_uniform,term_max_z,1047,0.0,0.0,0.0,0.0,2.05361534089e-22,-4.13108663639e-22,1.04436160911e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.16820281353e-13,77.2445439206,77.2445439206,5.235e-09,0.00417728837416,-0.00111297983827,0.300087693796,3.83680551612e-22,2.56166675573e-22,1.04436160911e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.006342,1.16820283385e-13,77.2445440279,77.2445440279
generator_uniform,term_max_z,441,0.0,0.0,0.0,0.0,-2.98834840049e-22,2.69886901604e-22,2.48189117566e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.89968115318e-14,58.351886474,58.351886474,2.205e-09,0.000827402061492,-0.00194754321851,0.300380636315,1.31959635363e-23,4.02451317984e-22,2.48189117566e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99232,8.89968090707e-14,58.3518861202,58.3518861202
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,8.42691673597e-23,4.59256315731e-22,7.56398258637e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.19666538162e-13,80.7982419049,80.7982419049,3.5e-11,-0.00569363803122,0.00123322537244,0.00145311226096,-1.13315307433e-22,-4.52965006663e-22,7.56398258637e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000092,1.19666538191e-13,80.798241906,80.798241906
generator_uniform,term_max_z,757,0.0,0.0,0.0,0.0,-3.74680766926e-22,2.49974096315e-22,1.44451768525e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.1135371893e-13,72.2184911037,72.2184911037,3.785e-09,0.000337075094649,-0.000264088830302,0.300102318318,-3.32369074352e-22,3.03979476864e-22,1.44451768525e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.996587,1.11353717836e-13,72.2184910219,72.2184910219
generator_uniform,term_max_z,593,0.0,0.0,0.0,0.0,1.30483147163e-22,4.15481362276e-22,1.8463051013e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.04096305106e-13,67.024928927,67.024928927,2.965e-09,-0.00518037793263,0.00164794808197,0.300475295917,-1.33547226796e-22,-4.14506631743e-22,1.8463051013e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992209,1.0409630261e-13,67.0249286801,67.0249286801
generator_uniform,term_max_z,307,0.0,0.0,0.0,0.0,1.22623297723e-22,2.85323760618e-22,3.56781330573e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,5.29377926873e-14,41.0377080701,41.0377080701,1.535e-09,-0.0034771638256,0.00170328849731,0.300601472461,-1.50273587698e-22,-2.71779266616e-22,3.56781330573e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.998979,5.29377923603e-14,41.0377079824,41.0377079824
generator_uniform,term_max_z,314,0.0,0.0,0.0,0.0,8.95439556964e-23,-3.0654881878e-22,3.48925122434e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,5.59809060481e-14,42.4667987687,42.4667987687,1.57e-09,-6.52970818642e-05,0.000317592350354,0.300685506532,3.86600547119e-23,-3.17010563984e-22,3.48925122434e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.998648,5.59809056148e-14,42.4667986583,42.4667986583
generator_uniform,term_max_z,258,0.0,0.0,0.0,0.0,2.08797519507e-22,1.3660308812e-23,4.24212247788e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.40318197796e-14,26.2549502906,26.2549502906,1.29e-09,0.000437444008886,0.000106378511031,0.300367898817,1.9175380414e-22,8.37465612346e-23,4.24212247788e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99954,2.40318196323e-14,26.254950221,26.254950221
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.33314649159e-22,1.86625501611e-22,3.38877018288e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22176591324e-13,85.891662814,85.891662814,3.5e-11,-0.0021552336227,0.0054777000136,0.000651014653461,-4.44309590857e-22,-1.58680971084e-22,3.38877018288e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000144,1.22176591371e-13,85.8916628147,85.8916628147
generator_uniform,term_max_z,771,0.0,0.0,0.0,0.0,3.81364918245e-22,2.41162176772e-22,1.41917733175e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.11752028273e-13,72.5405493921,72.5405493921,3.855e-09,-0.000715854279467,-0.000323108220064,0.300290540211,4.33132558929e-22,1.26469684226e-22,1.41917733175e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.997018,1.11752027318e-13,72.5405493219,72.5405493219
generator_uniform,term_max_z,520,0.0,0.0,0.0,0.0,4.08133509523e-22,1.13617118815e-22,2.10374019497e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.85148056485e-14,63.5923102281,63.5923102281,2.6e-09,0.000365163879413,0.00496353110515,0.30022444953,-3.87111794737e-22,1.72122818535e-22,2.10374019497e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991437,9.85148029048e-14,63.5923099103,63.5923099103
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-3.60111979766e-22,-2.96515029314e-22,7.834053091e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.19438281459e-13,80.46668354,80.46668354,3.5e-11,0.00355466395769,-0.00460846911951,0.0015049953473,3.78246126485e-22,2.73004887191e-22,7.834053091e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000088,1.19438281487e-13,80.4666835411,80.4666835411
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-1.56424603645e-22,-4.42835571216e-22,5.62764569156e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21068578105e-13,83.167047023,83.167047023,3.5e-11,0.00546021437293,-0.00212651058325,0.00108112371509,1.84279931084e-22,4.31987160492e-22,5.62764569156e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.00012,1.21068578144e-13,83.1670470241,83.1670470241
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.65380872009e-22,-7.28311796363e-23,4.30732237419e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21788570369e-13,84.7753022423,84.7753022423,3.5e-11,0.00109302124875,0.00577455523852,0.000827477176512,-4.59804815424e-22,1.02290119518e-22,4.30732237419e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000136,1.21788570412e-13,84.7753022433,84.7753022433
generator_uniform,term_max_z,597,0.0,0.0,0.0,0.0,-4.30723223429e-22,6.80297048524e-23,1.83271665621e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.04370704521e-13,67.2035896134,67.2035896134,2.985e-09,0.00229629724837,-0.00262307717318,0.300275754241,-1.04599551047e-23,4.35937060576e-22,1.83271665621e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992294,1.04370702052e-13,67.2035893713,67.2035893713
generator_uniform,term_max_z,351,0.0,0.0,0.0,0.0,-3.53609438608e-22,3.73468119908e-23,3.11936884521e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,6.93979081735e-14,48.7404426859,48.7404426859,1.755e-09,0.000407976042414,-0.0043317815299,0.300486146696,3.40418431422e-22,1.02711775987e-22,3.11936884521e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.996471,6.93979070427e-14,48.7404424544,48.7404424544
generator_uniform,term_max_z,898,0.0,0.0,0.0,0.0,-2.76807239386e-22,3.6368801518e-22,1.21851627813e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.14657177843e-13,75.0717846038,75.0717846038,4.49e-09,0.000423740107176,-0.00266664460586,0.300302037333,1.50436300751e-22,4.31578660634e-22,1.21851627813e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.001261,1.14657178247e-13,75.0717846289,75.0717846289
generator_uniform,term_max_z,340,0.0,0.0,0.0,0.0,-1.06706775364e-22,-3.30077642069e-22,3.21560964142e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,6.60514499099e-14,47.1706045786,47.1706045786,1.7e-09,0.00214411113652,0.00149752278769,0.300049458151,-3.46636361722e-22,1.34468119948e-23,3.21560964142e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.997119,6.60514489866e-14,47.1706043789,47.1706043789
generator_uniform,term_max_z,439,0.0,0.0,0.0,0.0,3.38295985691e-22,-2.17267015578e-22,2.49178468913e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.87267211682e-14,58.2110042665,58.2110042665,2.195e-09,-0.000482540659996,0.00381933303506,0.300210336818,-2.73628589211e-22,-2.94578547599e-22,2.49178468913e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992371,8.87267187237e-14,58.211003913,58.211003913
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-1.59837267333e-22,4.36018740602e-22,8.98818400941e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.18372618461e-13,79.046003769,79.046003769,3.5e-11,-0.00550078422903,-0.00182010055939,0.00172671476154,1.31774972516e-22,-4.45303998233e-22,8.98818400941e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000069,1.18372618483e-13,79.04600377,79.04600377
generator_uniform,term_max_z,923,0.0,0.0,0.0,0.0,-1.47721741254e-22,4.33429246615e-22,1.18559751615e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.150915676e-13,75.4840656795,75.4840656795,4.615e-09,-0.00445862136446,-0.00317903727823,0.300323687841,3.61616150264e-22,-2.80920604015e-22,1.18559751615e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.002111,1.15091568276e-13,75.4840657204,75.4840657204
generator_uniform,term_max_z,392,0.0,0.0,0.0,0.0,-2.95588538662e-23,3.80483772138e-22,2.79459143097e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.99404488194e-14,53.785529201,53.785529201,1.96e-09,-0.00461568078802,0.000623036140909,0.30064570108,-1.29380242097e-22,-3.59029770716e-22,2.79459143097e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.994181,7.99404469549e-14,53.7855288825,53.7855288825
generator_uniform,term_max_z,239,0.0,0.0,0.0,0.0,4.333659922e-23,1.04992489851e-22,4.59170508206e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.08142599972e-15,13.894295581,13.894295581,1.195e-09,-0.00102309365599,-0.000335593612196,0.301177479557,9.71046201278e-23,-5.89251745111e-23,4.59170508206e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999459,7.08142582645e-15,13.8942954176,13.8942954176
generator_uniform,term_max_z,232,0.0,0.0,0.0,0.0,6.54269588522e-24,2.85226716284e-23,4.72104532595e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,4.70037160513e-16,3.54694736551,3.54694736551,1.16e-09,-0.000121300371381,0.000214452841482,0.300591546041,-2.78164350562e-23,9.0882108177e-24,4.72104532595e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999947,4.70037143407e-16,3.54694730113,3.54694730113
generator_uniform,term_max_z,257,0.0,0.0,0.0,0.0,-1.27902333731e-22,1.62357826354e-22,4.25464415211e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.34478408846e-14,25.9099704962,25.9099704962,1.285e-09,6.99402615475e-05,-9.78409261142e-05,0.300086855865,-1.12226490182e-22,1.7356349091e-22,4.25464415211e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999525,2.34478407325e-14,25.9099704232,25.9099704232
generator_uniform,term_max_z,744,0.0,0.0,0.0,0.0,-2.16047843626e-22,-3.94264188027e-22,1.47031012601e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.10941064599e-13,71.8900897301,71.8900897301,3.72e-09,-0.000334698491035,-0.0011054024603,0.300215071792,-3.89428558155e-23,-4.47888794724e-22,1.47031012601e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.996166,1.1094106337e-13,71.8900896363,71.8900896363
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.70457484849e-22,-1.49306778543e-25,4.90792422526e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21484779519e-13,84.0443117081,84.0443117081,3.5e-11,0.000188666754791,0.00586672234435,0.000942858446074,-4.69494999966e-22,3.00784378733e-23,4.90792422526e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000129,1.2148477956e-13,84.0443117091,84.0443117091
generator_uniform,term_max_z,278,0.0,0.0,0.0,0.0,4.73456303758e-23,-2.57012145721e-22,3.94261572562e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,3.74870914763e-14,33.5384460394,33.5384460394,1.39e-09,0.00322678926984,0.000129304292678,0.300801399804,2.66288000801e-23,2.59976457818e-22,3.94261572562e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999743,3.74870913939e-14,33.5384460103,33.5384460103
generator_uniform,term_max_z,336,0.0,0.0,0.0,0.0,-2.9006384246e-22,-1.83505306945e-22,3.25465526567e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,6.46647723301e-14,46.5222877974,46.5222877974,1.68e-09,0.00244176606165,-0.00351596013728,0.300119959854,2.73255038777e-22,2.07708720628e-22,3.25465526567e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.997367,6.46647714863e-14,46.5222876108,46.5222876108
generator_uniform,term_max_z,701,0.0,0.0,0.0,0.0,4.26924863765e-22,-1.30818721244e-22,1.56079025605e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.09435724617e-13,70.7330820923,70.7330820923,3.505e-09,0.000982182446967,-0.000117362243858,0.300270848411,4.45728367027e-22,2.65442452263e-23,1.56079025605e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.994858,1.09435722969e-13,70.7330819579,70.7330819579
generator_uniform,term_max_z,240,0.0,0.0,0.0,0.0,-1.2688785121e-22,6.77495044082e-24,4.55623323179e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.86252529239e-15,15.5832316849,15.5832316849,1.2e-09,0.00072949278397,-0.000609311012395,0.300101244487,-2.92654708568e-23,1.23652572169e-22,4.55623323179e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999401,8.86252510047e-15,15.5832315243,15.5832315243
generator_uniform,term_max_z,482,0.0,0.0,0.0,0.0,-8.95807699705e-23,-4.05100102549e-22,2.27174452634e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.44799526993e-14,61.2967350851,61.2967350851,2.41e-09,0.00338598431462,0.00188428301215,0.300508760556,-3.91476171765e-22,1.37394357434e-22,2.27174452634e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991574,9.44799499994e-14,61.2967347402,61.2967347402
generator_uniform,term_max_z,248,0.0,0.0,0.0,0.0,1.40389567469e-22,9.22396100113e-23,4.42178315902e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.54880838517e-14,20.8014154514,20.8014154514,1.24e-09,-0.000238241055305,0.0018688959633,0.300953729415,-1.59040557472e-22,5.40691872821e-23,4.42178315902e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999358,1.54880836459e-14,20.8014153251,20.8014153251
generator_uniform,term_max_z,555,0.0,0.0,0.0,0.0,1.13680472805e-22,-4.14728819221e-22,1.97017247909e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.01501524038e-13,65.3850762156,65.3850762156,2.775e-09,0.000607660297266,0.00252063992585,0.30008745476,-2.90170540173e-22,-3.17370912571e-22,1.97017247909e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991678,1.01501521371e-13,65.3850759306,65.3850759306
generator_uniform,term_max_z,241,0.0,0.0,0.0,0.0,-1.15874327943e-22,-5.37126292449e-23,4.55441689952e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.95335454276e-15,15.6649221108,15.6649221108,1.205e-09,0.00065394518111,7.44419951902e-06,0.301231533166,-1.17067020119e-22,5.10609328632e-23,4.55441689952e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999396,8.95335434935e-15,15.6649219499,15.6649219499
generator_uniform,term_max_z,488,0.0,0.0,0.0,0.0,2.8225932211e-22,-3.06104959619e-22,2.24429205188e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.51604399741e-14,61.6751718787,61.6751718787,2.44e-09,0.00222585415112,-0.000817905171861,0.300572886582,4.13302169122e-22,5.05161683929e-23,2.24429205188e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991519,9.51604372564e-14,61.675171537,61.675171537
generator_uniform,term_max_z,422,0.0,0.0,0.0,0.0,3.70266087203e-22,1.39471443451e-22,2.59209915883e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.5927480349e-14,56.7700729532,56.7700729532,2.11e-09,-0.00218564427008,0.00440124170663,0.300202752952,-3.34890529319e-22,-2.10707351794e-22,2.59209915883e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992903,8.59274780748e-14,56.7700726056,56.7700726056
generator_uniform,term_max_z,296,0.0,0.0,0.0,0.0,1.98470630282e-22,-2.18112793818e-22,3.69831390571e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,4.7733082323e-14,38.5681641427,38.5681641427,1.48e-09,0.000455214275068,0.00284085240772,0.300431930708,-2.56684075003e-22,-1.45179431055e-22,3.69831390571e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999401,4.77330821309e-14,38.5681640866,38.5681640866
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.31270634264e-22,-1.93503557037e-22,1.73508731378e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22641674181e-13,87.8978169754,87.8978169754,3.5e-11,0.00258430696951,0.00530127230035,0.000333326606804,-4.18086771612e-22,2.20548040249e-22,1.73508731378e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000154,1.22641674231e-13,87.8978169759,87.8978169759
generator_uniform,term_max_z,932,0.0,0.0,0.0,0.0,3.22507779158e-22,-3.25493887733e-22,1.1739463699e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.15242463616e-13,75.6298019158,75.6298019158,4.66e-09,0.0036643054629,-0.000335124208865,0.300271958037,3.76200593365e-22,2.61592533408e-22,1.1739463699e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.002423,1.15242464392e-13,75.6298019622,75.6298019622
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.1163418674e-22,-2.28415584224e-22,4.60722970268e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21641823898e-13,84.4104001197,84.4104001197,3.5e-11,0.00301187601174,0.00504253588036,0.000885092197596,-3.9626907718e-22,2.54140121504e-22,4.60722970268e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000132,1.2164182394e-13,84.4104001207,84.4104001207
generator_uniform,term_max_z,470,0.0,0.0,0.0,0.0,-1.72657500853e-23,4.11502365242e-22,2.32608548074e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.3108561894e-14,60.5435547927,60.5435547927,2.35e-09,-0.000509614498978,-0.001647143965,0.300036532063,2.4663579014e-22,3.29853126281e-22,2.32608548074e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991726,9.31085592427e-14,60.5435544434,60.5435544434
generator_uniform,term_max_z,473,0.0,0.0,0.0,0.0,4.12165340075e-22,-1.86190046852e-23,2.31326834734e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.34349463457e-14,60.7217019151,60.7217019151,2.365e-09,0.00154893015648,0.000432732431221,0.300287852993,3.42833965568e-22,2.29546949647e-22,2.31326834734e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991683,9.34349436805e-14,60.7217015665,60.7217015665
generator_uniform,term_max_z,306,0.0,0.0,0.0,0.0,2.66643459072e-22,-1.58050041602e-22,3.57296080928e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,5.27360382888e-14,40.9426495194,40.9426495194,1.53e-09,0.0026872055535,0.00258641802615,0.300054598098,-1.47746366755e-22,2.72487725308e-22,3.57296080928e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999001,5.27360379687e-14,40.9426494333,40.9426494333
